label,left_elbow,right_elbow,left_knee,right_knee,shoulder_distance,left_arm_length,right_arm_length
side_movement,94.28,145.5,127.11,140.57,0.2725,0.4237,0.523
side_movement,95.3,146.73,136.76,154.22,0.2882,0.4064,0.6528
side_movement,89.74,143.19,141.92,151.65,0.266,0.4169,0.6445
side_movement,77.55,142.82,142.5,149.84,0.276,0.4195,0.6885
side_movement,77.69,136.06,141.74,151.82,0.2607,0.3891,0.6448
side_movement,85.77,126.92,141.39,148.69,0.2245,0.418,0.6981
side_movement,89.57,126.18,143.46,155.89,0.1972,0.4287,0.7112
side_movement,109.42,124.22,140.09,158.56,0.1839,0.5618,0.7329
side_movement,118.75,117.07,144.71,161.94,0.1954,0.6836,0.6631
side_movement,120.29,116.07,146.49,161.29,0.2045,0.715,0.6673
side_movement,121.38,117.48,147.17,163.55,0.2096,0.7186,0.678
side_movement,118.16,120.76,146.3,165.3,0.2141,0.6876,0.7023
side_movement,118.06,120.62,146.59,166.49,0.2604,0.7018,0.6791
side_movement,109.41,117.76,144.86,165.98,0.2486,0.6874,0.6445
side_movement,95.7,87.24,145.09,165.53,0.3016,0.6296,0.4718
side_movement,91.51,96.23,144.35,162.33,0.2973,0.6139,0.5249
side_movement,102.75,108.96,143.49,165.9,0.2844,0.6619,0.5985
side_movement,109.52,90.89,140.92,161.56,0.308,0.6743,0.5193
side_movement,107.47,72.53,140.85,158.28,0.3287,0.6519,0.445
side_movement,95.91,100.24,142.75,162.14,0.4255,0.5777,0.5456
side_movement,95.78,110.3,146.49,163.96,0.4743,0.5134,0.624
side_movement,103.79,121.84,150.48,168.82,0.4517,0.4866,0.6256
side_movement,110.46,130.16,146.49,173.27,0.4655,0.4918,0.6576
side_movement,112.11,121.41,127.68,141.7,0.5271,0.5186,0.5049
side_movement,135.8,129.0,127.99,167.12,0.5753,0.4845,0.4432
side_movement,148.34,115.22,117.75,143.29,0.5697,0.4378,0.4211
side_movement,142.12,105.43,130.23,169.84,0.5745,0.4461,0.4226
side_movement,150.33,114.75,137.27,171.88,0.5735,0.4401,0.4061
side_movement,150.94,112.85,138.84,175.33,0.5657,0.4534,0.4081
side_movement,147.33,110.3,129.53,170.37,0.6017,0.4726,0.4424
side_movement,142.8,111.16,134.49,171.85,0.5846,0.4764,0.4515
side_movement,136.61,109.47,134.28,171.9,0.5875,0.4697,0.4473
side_movement,128.1,108.99,118.8,159.57,0.6097,0.5058,0.4603
side_movement,121.86,112.46,107.24,138.48,0.6117,0.5352,0.4621
side_movement,114.51,119.44,118.02,145.88,0.6079,0.5649,0.5758
side_movement,105.18,140.45,140.09,163.93,0.6358,0.5985,0.7376
side_movement,96.31,135.01,139.81,168.94,0.6508,0.6213,0.767
side_movement,98.47,117.0,148.15,163.47,0.5417,0.7172,0.7295
side_movement,103.93,87.96,148.68,162.4,0.5336,0.8135,0.652
side_movement,95.05,94.67,146.52,164.16,0.5412,0.7462,0.6831
side_movement,79.82,108.37,144.38,164.37,0.5289,0.7122,0.788
side_movement,83.38,100.89,143.37,160.34,0.4945,0.7147,0.7517
side_movement,91.88,82.97,140.35,158.83,0.4467,0.8165,0.6685
side_movement,95.26,98.58,138.37,164.04,0.4044,0.8607,0.7673
side_movement,106.17,109.87,138.18,164.58,0.3833,0.9968,0.8855
side_movement,111.92,119.67,138.07,164.09,0.3698,1.0373,1.0377
side_movement,106.37,114.73,135.67,167.74,0.3392,0.9616,0.9823
side_movement,105.75,116.07,138.59,164.78,0.3258,0.9563,1.006
side_movement,103.94,113.18,139.89,164.4,0.334,0.9388,0.9732
side_movement,101.93,113.11,141.13,165.76,0.3317,0.9131,0.9784
side_movement,98.09,112.34,139.82,165.89,0.3281,0.8731,0.9803
side_movement,94.72,111.64,138.2,165.98,0.3429,0.8454,0.9698
side_movement,91.94,113.86,137.97,164.15,0.3435,0.8464,0.9556
side_movement,91.99,113.96,138.02,165.61,0.3488,0.8438,0.9719
side_movement,90.69,115.18,135.94,166.36,0.3477,0.8403,0.9954
side_movement,87.36,109.75,136.83,165.62,0.3781,0.8284,0.9497
side_movement,81.95,72.35,133.7,162.86,0.412,0.8076,0.678
side_movement,56.73,34.51,136.63,160.57,0.5579,0.6865,0.5586
side_movement,45.68,34.17,139.55,160.89,0.5616,0.6307,0.5179
side_movement,44.36,40.83,140.46,161.09,0.5702,0.6118,0.5381
side_movement,37.54,102.06,143.36,169.24,0.6787,0.5722,0.6856
side_movement,41.96,48.06,143.44,175.27,0.6336,0.5271,0.3911
side_movement,36.82,104.44,148.01,169.66,0.6029,0.5281,0.3981
side_movement,74.5,122.52,160.89,169.09,0.5744,0.5565,0.4909
side_movement,77.62,120.85,163.57,168.21,0.5653,0.5626,0.5347
side_movement,93.51,124.63,168.73,168.49,0.5082,0.6115,0.585
side_movement,95.87,131.12,170.85,168.78,0.4429,0.5916,0.6096
side_movement,102.67,131.47,164.74,167.78,0.2713,0.5721,0.5977
side_movement,118.42,135.22,161.62,166.1,0.218,0.5922,0.64
side_movement,125.68,143.08,159.84,165.38,0.2149,0.6215,0.6441
side_movement,146.33,100.31,158.18,165.25,0.0771,0.3866,0.3173
side_movement,118.34,122.3,159.68,165.55,0.2042,0.3807,0.392
side_movement,138.6,132.16,166.9,177.42,0.3671,0.3471,0.6695
side_movement,129.75,127.55,166.54,176.46,0.314,0.366,0.6833
side_movement,84.61,101.76,170.72,173.69,0.5253,0.3956,0.5869
side_movement,84.22,83.12,160.63,168.01,0.5612,0.3691,0.5439
side_movement,96.16,72.19,159.72,172.29,0.5575,0.3953,0.43
side_movement,94.65,96.59,158.38,172.02,0.5605,0.3831,0.4771
side_movement,95.53,107.65,156.68,173.37,0.5754,0.3756,0.5588
side_movement,101.6,100.07,147.94,162.73,0.6016,0.3768,0.5522
side_movement,93.89,102.12,146.64,166.3,0.589,0.4033,0.5739
side_movement,96.28,96.13,143.91,164.65,0.5667,0.4332,0.5877
side_movement,95.83,91.9,144.53,165.42,0.5421,0.423,0.5909
side_movement,95.59,86.55,142.91,165.54,0.5221,0.4467,0.5616
side_movement,96.39,86.66,140.18,162.0,0.4664,0.4454,0.5491
side_movement,94.43,91.39,136.2,160.24,0.4485,0.4658,0.5537
side_movement,102.51,128.37,130.65,147.57,0.5405,0.4814,0.5314
side_movement,103.86,137.22,135.71,150.29,0.5284,0.4546,0.5221
side_movement,95.24,140.71,145.56,156.51,0.5027,0.472,0.5385
side_movement,97.59,141.44,146.45,157.79,0.5031,0.4575,0.5338
side_movement,102.0,144.1,149.28,158.28,0.517,0.5102,0.5851
side_movement,105.0,144.78,147.24,159.76,0.5266,0.5638,0.592
side_movement,117.25,141.34,143.91,156.84,0.5431,0.5613,0.5653
side_movement,136.24,145.5,144.12,138.45,0.5189,0.3504,0.5267
side_movement,120.0,141.9,140.09,140.04,0.4934,0.3909,0.4684
side_movement,131.91,142.41,131.57,131.11,0.3715,0.3795,0.4799
side_movement,139.4,135.13,131.67,129.87,0.3131,0.3866,0.4985
side_movement,144.01,129.44,133.03,131.91,0.2508,0.3688,0.4668
side_movement,157.26,123.8,131.39,132.0,0.2221,0.4801,0.4741
side_movement,164.58,115.71,129.57,132.43,0.2119,0.5299,0.4882
side_movement,160.88,110.53,127.23,131.54,0.2107,0.5225,0.4948
side_movement,158.53,121.06,129.96,140.4,0.2129,0.5298,0.4849
side_movement,148.98,127.99,129.56,139.25,0.2314,0.4799,0.5302
side_movement,147.66,118.82,127.29,141.13,0.2402,0.4817,0.5191
side_movement,157.77,127.58,130.37,139.26,0.2633,0.4121,0.4961
side_movement,136.4,133.94,132.73,135.58,0.2987,0.377,0.5029
side_movement,114.13,135.02,132.92,136.82,0.3018,0.5189,0.4812
side_movement,126.73,137.24,136.0,140.64,0.3115,0.5239,0.4862
side_movement,141.57,135.29,139.89,154.28,0.2734,0.7107,0.5251
side_movement,118.25,118.84,137.17,150.27,0.2579,0.5724,0.507
side_movement,114.6,116.33,136.62,149.53,0.2445,0.5716,0.4999
side_movement,111.11,123.42,141.11,151.48,0.2494,0.491,0.4804
side_movement,111.78,120.2,140.46,152.63,0.2419,0.507,0.4849
side_movement,108.02,119.97,139.34,152.25,0.2382,0.5356,0.4956
side_movement,97.44,119.17,137.96,152.73,0.245,0.5268,0.5042
side_movement,138.96,119.86,142.59,148.61,0.2356,0.74,0.4685
side_movement,138.16,132.99,143.19,150.82,0.2378,0.5828,0.4338
side_movement,123.38,143.48,138.59,143.17,0.3139,0.367,0.4794
side_movement,112.6,134.13,134.98,144.93,0.2955,0.4637,0.4924
side_movement,125.31,131.63,133.47,142.06,0.2914,0.4796,0.5031
side_movement,128.97,129.84,131.76,142.11,0.2831,0.488,0.4993
side_movement,129.83,128.53,130.18,141.95,0.2768,0.5,0.4943
side_movement,139.28,131.64,131.39,139.02,0.3045,0.5091,0.4928
side_movement,139.85,132.79,131.87,138.59,0.3149,0.5044,0.4909
side_movement,138.78,133.15,131.17,138.97,0.325,0.4991,0.4952
side_movement,133.94,138.71,131.2,137.6,0.332,0.4715,0.4892
side_movement,105.78,122.86,133.56,141.22,0.308,0.4165,0.5229
side_movement,98.51,119.64,134.21,141.89,0.292,0.4519,0.45
side_movement,124.77,110.35,136.34,146.46,0.2349,0.7122,0.4408
side_movement,108.13,112.19,135.33,146.85,0.2394,0.5466,0.4733
side_movement,105.54,106.22,132.3,144.05,0.2331,0.562,0.5467
side_movement,114.38,112.81,131.58,146.36,0.2314,0.5609,0.5369
side_movement,115.81,115.16,132.17,145.85,0.231,0.5631,0.5355
side_movement,113.98,121.2,136.11,146.51,0.23,0.5317,0.5376
side_movement,117.14,123.39,137.08,148.18,0.2265,0.5009,0.5309
side_movement,116.69,118.71,137.7,148.4,0.2289,0.4928,0.543
side_movement,119.61,120.7,138.22,146.68,0.2234,0.4982,0.5287
side_movement,118.04,118.08,134.58,143.86,0.2249,0.5035,0.5236
side_movement,119.9,119.98,135.36,152.84,0.2303,0.5067,0.5076
side_movement,124.18,119.89,137.69,156.79,0.229,0.4986,0.4921
side_movement,122.12,106.37,132.8,151.68,0.244,0.5611,0.4966
side_movement,126.03,108.72,133.41,152.2,0.2414,0.5302,0.437
side_movement,128.8,122.63,135.0,151.07,0.2412,0.5871,0.4412
side_movement,137.59,144.1,142.27,157.99,0.2263,0.5469,0.4406
side_movement,131.89,144.26,141.07,169.9,0.2337,0.563,0.4329
side_movement,149.48,154.33,141.51,167.25,0.24,0.5246,0.4183
side_movement,143.8,161.92,140.38,165.9,0.2414,0.5313,0.4292
side_movement,138.9,161.5,143.08,166.78,0.2363,0.5248,0.4512
side_movement,141.76,171.44,132.06,153.07,0.236,0.5177,0.4619
side_movement,140.23,166.07,131.91,162.81,0.2365,0.5194,0.4712
side_movement,136.37,164.58,135.18,156.22,0.2318,0.5568,0.4706
side_movement,135.93,165.8,139.55,158.06,0.2296,0.5582,0.4665
side_movement,128.79,165.01,140.72,158.76,0.2267,0.574,0.4691
side_movement,130.71,163.92,139.59,160.91,0.2269,0.566,0.4607
side_movement,133.93,164.76,139.62,166.78,0.2265,0.5228,0.424
side_movement,125.55,140.67,132.83,157.38,0.2293,0.5522,0.4518
side_movement,123.53,137.56,124.26,155.24,0.2409,0.5508,0.488
side_movement,118.13,152.33,141.85,161.36,0.2807,0.5346,0.7022
side_movement,82.12,150.88,141.9,160.72,0.2266,0.6157,0.5062
side_movement,98.67,134.56,137.84,164.09,0.2172,0.5165,0.4741
side_movement,110.3,125.62,135.75,161.72,0.224,0.4826,0.4678
side_movement,112.4,121.12,133.8,160.95,0.2197,0.478,0.4769
side_movement,109.11,131.74,135.13,157.88,0.2133,0.5264,0.4583
side_movement,113.82,126.28,138.79,151.79,0.2402,0.5029,0.5042
side_movement,122.33,128.03,141.29,152.2,0.2183,0.4646,0.5844
side_movement,121.3,134.82,137.69,154.75,0.2126,0.4754,0.6216
side_movement,115.44,124.79,130.39,152.26,0.2058,0.4888,0.6255
side_movement,114.97,123.47,134.87,155.01,0.2129,0.4844,0.5427
side_movement,123.25,151.95,141.3,155.06,0.2217,0.5032,0.7089
side_movement,127.3,153.66,143.21,156.28,0.2229,0.5128,0.6732
side_movement,124.74,164.24,146.37,152.77,0.2193,0.5639,0.5021
side_movement,115.96,152.94,149.54,148.69,0.2248,0.5728,0.4809
side_movement,116.07,153.25,147.67,150.12,0.2267,0.5414,0.4793
side_movement,115.92,153.56,147.85,152.4,0.2234,0.5506,0.4692
side_movement,130.17,151.46,147.76,155.85,0.2232,0.5164,0.4628
side_movement,132.74,153.09,147.45,156.99,0.2223,0.5159,0.4539
side_movement,128.75,155.45,147.52,155.79,0.2214,0.54,0.4594
side_movement,125.25,151.39,148.37,154.4,0.2217,0.5679,0.4619
side_movement,120.41,148.85,154.97,152.69,0.2284,0.5304,0.4339
side_movement,119.69,147.73,156.23,152.74,0.2298,0.5193,0.4259
side_movement,129.16,155.04,156.18,158.47,0.2365,0.4816,0.3936
side_movement,124.14,141.12,151.81,157.36,0.2361,0.505,0.4547
side_movement,126.37,131.91,154.23,159.54,0.2318,0.5157,0.4532
side_movement,125.58,129.57,151.91,157.44,0.2299,0.4855,0.5668
side_movement,127.05,124.43,138.35,158.86,0.2266,0.4843,0.5136
side_movement,120.93,125.4,137.12,154.58,0.2251,0.4988,0.5107
side_movement,105.06,108.61,133.6,148.37,0.2176,0.5497,0.5195
side_movement,99.51,95.55,135.26,145.33,0.2163,0.5748,0.5528
side_movement,99.63,92.58,137.43,145.63,0.2238,0.5702,0.5454
side_movement,104.64,103.03,138.87,147.2,0.22,0.5555,0.5276
side_movement,110.5,105.9,138.25,146.43,0.2335,0.5408,0.5156
side_movement,108.6,108.72,138.02,145.71,0.2308,0.5486,0.5155
side_movement,109.99,106.93,133.93,143.04,0.2273,0.5624,0.5294
side_movement,113.4,101.03,135.79,143.27,0.219,0.5599,0.5176
side_movement,110.36,105.12,134.5,143.09,0.2203,0.5713,0.5187
side_movement,110.24,105.87,135.09,149.98,0.2185,0.5603,0.5072
side_movement,124.4,122.75,140.27,165.43,0.221,0.5227,0.4847
side_movement,114.45,121.07,127.18,168.85,0.2222,0.5828,0.5762
side_movement,109.7,110.12,130.9,165.5,0.2081,0.5842,0.5871
side_movement,109.39,107.47,131.42,161.92,0.2104,0.5633,0.6475
side_movement,107.79,104.12,129.7,158.65,0.2038,0.5483,0.7027
side_movement,101.03,103.75,135.18,163.5,0.203,0.5352,0.6963
side_movement,80.23,109.06,133.44,168.12,0.2198,0.5221,0.7117
side_movement,76.46,105.4,132.54,168.55,0.218,0.5143,0.6901
side_movement,75.95,104.58,133.29,168.53,0.2115,0.5283,0.6996
side_movement,78.82,100.15,132.59,170.5,0.2109,0.5193,0.6924
side_movement,78.85,100.7,131.28,164.76,0.2168,0.5265,0.7564
side_movement,87.77,108.91,130.45,161.74,0.223,0.5672,0.8252
side_movement,80.11,106.38,131.03,161.24,0.2236,0.5486,0.786
side_movement,101.08,114.53,133.61,156.98,0.2195,0.6567,0.8559
side_movement,135.67,123.1,134.6,149.07,0.2061,0.9438,0.9596
side_movement,141.53,128.17,134.35,147.28,0.2072,0.9669,0.9708
side_movement,140.2,126.93,136.24,150.06,0.2077,0.9245,0.9181
side_movement,137.0,130.54,140.55,152.87,0.207,0.8424,0.9373
side_movement,126.8,130.73,142.42,155.64,0.2074,0.8215,0.9296
side_movement,131.19,133.03,143.33,156.91,0.2058,0.8091,0.9219
side_movement,143.42,138.23,144.33,156.35,0.199,0.7486,0.8989
side_movement,135.2,138.76,143.91,156.11,0.197,0.6805,0.8654
side_movement,126.03,135.48,141.24,151.29,0.1985,0.6366,0.8619
side_movement,120.21,128.15,142.46,153.49,0.2038,0.6435,0.8644
side_movement,111.13,110.81,137.76,150.29,0.2038,0.5016,0.5013
side_movement,109.21,105.98,136.04,145.57,0.2079,0.524,0.5214
side_movement,110.33,107.75,136.15,145.96,0.2103,0.5175,0.5228
side_movement,111.01,114.86,137.25,145.55,0.2117,0.509,0.4859
side_movement,109.43,117.12,138.83,144.88,0.2134,0.5117,0.4898
side_movement,110.72,111.12,132.73,146.06,0.2134,0.526,0.492
side_movement,112.62,110.34,131.57,146.53,0.2135,0.5209,0.4914
side_movement,114.41,110.23,132.67,145.3,0.2135,0.5113,0.4888
side_movement,111.65,109.95,131.27,150.62,0.2142,0.4989,0.4938
side_movement,114.54,108.27,128.7,151.9,0.2197,0.4857,0.5057
side_movement,135.76,119.2,136.62,169.76,0.3051,0.4811,0.4844
side_movement,147.19,130.93,137.64,178.04,0.2849,0.457,0.4367
side_movement,146.76,123.59,137.88,173.56,0.3169,0.4596,0.4341
side_movement,146.33,123.71,136.13,163.38,0.3212,0.4455,0.4211
side_movement,141.22,131.12,138.13,164.25,0.3327,0.4472,0.4649
side_movement,146.71,149.73,134.4,167.43,0.4157,0.5171,0.7598
side_movement,148.48,152.75,138.68,165.13,0.4159,0.4881,0.7889
side_movement,146.6,148.69,139.95,165.74,0.4339,0.4936,0.7227
side_movement,146.13,145.23,140.82,166.75,0.4344,0.4864,0.6826
side_movement,143.32,143.93,140.63,168.25,0.4922,0.4859,0.7178
side_movement,148.79,140.32,142.88,173.97,0.4832,0.4735,0.6746
side_movement,144.35,128.94,141.92,174.6,0.4816,0.4714,0.537
side_movement,150.17,117.42,139.8,174.93,0.4475,0.4667,0.3894
side_movement,160.79,130.31,131.0,175.11,0.4084,0.4508,0.4518
side_movement,157.29,128.09,133.05,176.59,0.3312,0.4742,0.47
side_movement,151.84,121.5,121.46,147.92,0.3092,0.4923,0.5148
side_movement,154.41,127.51,89.15,112.54,0.2954,0.4954,0.494
side_movement,149.31,122.0,112.14,126.26,0.2621,0.4908,0.4836
side_movement,117.0,112.18,129.33,135.88,0.2088,0.5083,0.4955
side_movement,103.78,115.67,129.17,149.14,0.222,0.53,0.4975
side_movement,101.45,115.75,132.53,148.42,0.2312,0.548,0.4955
side_movement,99.56,118.15,133.78,151.77,0.2595,0.5571,0.5012
side_movement,102.18,124.02,134.02,153.71,0.2934,0.5616,0.4926
side_movement,117.29,135.78,129.17,162.56,0.3858,0.5228,0.5188
side_movement,125.31,134.44,123.85,137.96,0.3832,0.4732,0.5598
side_movement,132.61,128.59,125.58,152.36,0.4144,0.4962,0.5638
side_movement,126.69,135.86,131.88,146.81,0.3894,0.4403,0.5988
side_movement,126.78,136.61,133.54,148.98,0.3882,0.4431,0.5935
side_movement,131.87,133.31,132.14,149.21,0.4187,0.4744,0.5824
side_movement,139.42,132.21,131.82,149.07,0.4331,0.498,0.5803
side_movement,127.36,132.09,130.94,151.37,0.4215,0.5004,0.5469
side_movement,126.06,134.16,127.19,153.34,0.4209,0.557,0.5571
side_movement,126.26,135.65,129.6,153.97,0.3449,0.5377,0.5017
side_movement,118.47,131.32,134.52,163.12,0.2727,0.5016,0.4776
side_movement,111.72,133.03,132.02,156.83,0.2641,0.4347,0.4761
side_movement,111.67,129.22,135.55,151.48,0.2299,0.4327,0.4689
side_movement,118.17,135.76,136.74,151.13,0.2153,0.4338,0.4538
side_movement,143.43,129.61,138.72,150.55,0.1994,0.4131,0.4551
side_movement,156.59,118.68,137.69,155.27,0.3575,0.4289,0.4956
side_movement,151.91,121.6,135.19,158.02,0.3693,0.4376,0.4813
side_movement,148.75,123.19,136.14,158.92,0.3577,0.4628,0.4789
side_movement,143.63,129.73,137.72,160.87,0.3521,0.4651,0.5008
side_movement,143.77,126.34,139.72,161.42,0.3801,0.4577,0.5107
side_movement,141.09,124.51,140.58,158.54,0.3845,0.4511,0.4956
side_movement,145.81,116.33,137.31,161.09,0.4574,0.454,0.4855
side_movement,149.65,119.38,137.65,160.75,0.4152,0.4522,0.492
side_movement,152.02,119.82,137.2,159.64,0.3867,0.461,0.4857
side_movement,136.49,120.06,136.47,146.94,0.2835,0.4884,0.4946
side_movement,129.62,111.96,130.12,141.74,0.2407,0.5074,0.511
side_movement,120.4,109.38,127.6,141.79,0.2292,0.5285,0.5221
side_movement,107.94,102.87,129.2,147.22,0.2155,0.5336,0.4998
side_movement,104.91,98.97,130.33,148.13,0.2148,0.5165,0.4732
side_movement,105.24,100.45,131.58,149.01,0.2145,0.5061,0.4571
side_movement,101.38,97.8,133.21,150.2,0.2149,0.5077,0.465
side_movement,106.17,102.29,131.98,150.25,0.2258,0.4757,0.4433
side_movement,115.99,131.33,141.05,148.56,0.2198,0.4043,0.3573
side_movement,97.91,119.08,139.39,153.05,0.2143,0.3908,0.3464
side_movement,90.46,106.41,145.73,152.94,0.2137,0.3313,0.3303
side_movement,74.76,88.72,143.68,154.54,0.2097,0.3315,0.3535
side_movement,87.16,96.11,140.95,154.28,0.2153,0.3212,0.3342
side_movement,120.19,115.03,141.66,157.81,0.2178,0.3095,0.3341
side_movement,118.08,126.21,141.08,154.26,0.2199,0.3599,0.3564
side_movement,129.18,128.83,139.53,151.24,0.218,0.3499,0.3692
side_movement,80.09,112.29,136.98,153.26,0.2159,0.3694,0.4296
side_movement,114.73,112.2,131.37,146.17,0.2211,0.4807,0.5133
side_movement,113.35,113.51,132.12,154.63,0.2212,0.4804,0.4981
side_movement,109.88,111.45,133.92,155.26,0.2183,0.4951,0.5043
side_movement,126.52,127.79,135.5,154.92,0.2245,0.5065,0.5269
side_movement,125.33,130.92,138.71,155.31,0.2267,0.505,0.518
side_movement,131.45,134.94,138.8,156.27,0.2263,0.5031,0.5161
side_movement,127.18,132.89,137.61,155.4,0.2276,0.5308,0.5293
side_movement,122.55,128.05,138.92,155.2,0.2277,0.5088,0.52
side_movement,125.91,125.98,139.03,155.96,0.2293,0.491,0.515
side_movement,118.65,119.49,137.46,155.46,0.229,0.5074,0.5294
side_movement,101.51,106.27,133.44,146.19,0.2323,0.5249,0.5485
side_movement,130.18,122.57,131.12,149.16,0.234,0.5028,0.4947
side_movement,132.39,123.07,130.25,156.31,0.2279,0.5052,0.5335
side_movement,132.23,122.95,128.21,153.82,0.2304,0.5281,0.5567
side_movement,128.62,118.68,131.21,150.32,0.2353,0.5772,0.5565
side_movement,123.7,115.23,128.32,138.18,0.2239,0.605,0.5589
side_movement,117.14,112.75,124.06,137.41,0.2177,0.6198,0.5605
side_movement,122.52,115.54,118.44,124.37,0.2161,0.5483,0.5152
side_movement,130.95,125.11,116.08,125.05,0.2131,0.5362,0.5091
side_movement,138.97,130.17,82.15,92.17,0.2146,0.5365,0.4933
side_movement,112.86,100.86,74.41,118.57,0.2136,0.5235,0.5207
side_movement,112.4,103.15,114.58,124.16,0.2147,0.5083,0.5178
side_movement,111.29,101.64,123.22,132.35,0.2166,0.5074,0.5353
side_movement,127.09,111.91,133.35,149.45,0.2184,0.492,0.5262
side_movement,125.4,113.01,132.99,150.71,0.2196,0.4988,0.5313
side_movement,120.71,112.53,133.25,150.42,0.2203,0.4885,0.5294
side_movement,108.4,110.54,131.7,153.22,0.2204,0.4969,0.5138
side_movement,100.24,101.52,134.8,150.44,0.221,0.4934,0.5281
side_movement,101.13,106.43,138.52,148.64,0.2233,0.4904,0.5102
side_movement,101.55,105.14,135.77,150.08,0.2234,0.4853,0.5276
side_movement,118.03,115.45,138.48,148.52,0.2225,0.622,0.5054
side_movement,107.75,105.73,137.1,148.43,0.2207,0.551,0.4214
side_movement,121.66,109.47,136.68,147.5,0.2194,0.6656,0.6343
side_movement,124.94,115.39,140.33,151.46,0.2196,0.6699,0.6903
side_movement,119.16,116.41,141.27,154.03,0.2202,0.6291,0.6983
side_movement,119.19,120.8,139.83,152.28,0.2181,0.6838,0.7813
side_movement,119.53,114.51,139.74,151.23,0.2174,0.6754,0.654
side_movement,118.19,135.25,138.94,152.04,0.2268,0.464,0.4627
side_movement,119.88,128.59,139.96,148.85,0.2322,0.4706,0.4917
side_movement,125.34,124.03,139.37,148.97,0.2291,0.4668,0.4936
side_movement,119.17,122.64,130.25,150.72,0.2239,0.4658,0.5041
side_movement,118.86,118.56,132.41,152.3,0.2369,0.4877,0.5157
side_movement,124.66,126.91,139.48,152.88,0.2243,0.4765,0.5177
side_movement,126.25,130.39,141.0,153.69,0.2213,0.4789,0.5184
side_movement,125.56,129.33,144.79,154.34,0.2202,0.477,0.5195
side_movement,124.96,130.34,139.18,156.46,0.2216,0.4851,0.5208
side_movement,124.47,122.42,133.73,156.01,0.2237,0.4989,0.5185
side_movement,135.7,121.61,123.44,109.61,0.2254,0.4679,0.4616
side_movement,145.17,133.0,63.19,87.46,0.2116,0.5062,0.4648
side_movement,145.4,127.82,60.73,77.76,0.2055,0.4977,0.4952
side_movement,139.98,129.71,70.88,90.61,0.2014,0.5097,0.5114
side_movement,139.01,129.95,60.39,92.73,0.2006,0.5292,0.5397
side_movement,139.35,127.91,70.73,91.28,0.1973,0.5322,0.5313
side_movement,140.29,129.34,102.53,99.9,0.1951,0.4907,0.4774
side_movement,141.24,133.49,103.29,103.47,0.1954,0.5,0.4737
side_movement,143.81,132.6,106.06,94.03,0.1989,0.4918,0.4608
side_movement,140.48,125.12,117.27,89.38,0.213,0.4319,0.439
side_movement,134.28,120.51,134.6,136.59,0.2067,0.4433,0.4554
side_movement,142.44,127.83,135.2,165.94,0.2356,0.433,0.4742
side_movement,135.41,122.3,141.15,160.87,0.2258,0.4471,0.4831
side_movement,140.16,126.66,142.63,156.03,0.2161,0.432,0.482
side_movement,139.0,130.06,143.13,157.5,0.2149,0.4258,0.4811
side_movement,136.59,129.2,139.54,161.78,0.2151,0.4221,0.4781
side_movement,131.31,126.42,136.62,164.27,0.2177,0.43,0.4729
side_movement,133.42,126.47,144.82,157.8,0.2176,0.4238,0.4668
side_movement,124.62,118.5,154.18,161.46,0.2276,0.4515,0.4748
side_movement,112.8,113.75,140.14,154.89,0.223,0.4432,0.479
side_movement,122.17,116.66,141.24,153.38,0.2172,0.4357,0.4707
side_movement,124.48,116.12,140.19,149.75,0.2149,0.4263,0.4814
side_movement,108.22,103.12,136.94,150.2,0.2165,0.472,0.5212
side_movement,101.86,101.86,134.56,148.57,0.2196,0.528,0.5107
side_movement,98.88,99.22,137.19,149.97,0.2173,0.5017,0.5249
side_movement,100.14,98.75,134.61,148.59,0.2188,0.4778,0.5288
side_movement,101.35,99.12,136.61,149.81,0.2214,0.5028,0.5376
side_movement,102.15,96.57,136.61,149.24,0.2209,0.5077,0.5231
side_movement,113.68,101.87,128.63,147.73,0.2254,0.5316,0.5427
side_movement,122.69,107.94,125.74,149.11,0.232,0.5141,0.5471
side_movement,123.15,106.47,128.54,154.54,0.2298,0.504,0.5357
side_movement,130.33,116.72,142.41,155.84,0.2283,0.5285,0.5106
side_movement,117.46,106.95,146.1,154.9,0.2238,0.5466,0.4981
side_movement,106.32,102.1,138.19,153.38,0.2327,0.571,0.5917
side_movement,99.23,129.11,138.0,149.65,0.223,0.546,0.8027
side_movement,100.27,121.21,135.53,150.86,0.226,0.5424,0.7774
side_movement,108.0,114.79,143.16,153.37,0.2277,0.5678,0.8048
side_movement,118.66,118.59,147.07,159.2,0.2476,0.7924,0.9354
side_movement,115.21,116.04,141.36,161.52,0.2559,0.8133,0.9449
side_movement,111.4,112.07,141.85,162.18,0.2554,0.8351,0.9246
side_movement,104.21,109.78,141.67,168.52,0.2531,0.8185,0.9125
side_movement,107.59,110.22,135.38,166.62,0.2668,0.911,0.9732
side_movement,102.3,108.88,140.89,166.9,0.2642,0.8876,0.9984
side_movement,99.78,108.71,140.24,166.7,0.2653,0.8911,1.0221
side_movement,101.04,111.14,135.57,162.81,0.2798,0.9581,1.1087
side_movement,96.64,109.75,136.47,163.12,0.2853,0.9474,1.1128
side_movement,91.65,109.23,137.26,163.01,0.2888,0.9347,1.1237
side_movement,93.02,106.27,138.34,166.64,0.2854,0.9839,1.107
side_movement,86.53,100.7,143.17,163.29,0.2561,0.9127,1.0255
side_movement,85.07,95.1,135.64,156.27,0.2625,0.9274,0.9986
